label,r,lag,state,count,A_p,A_m,A_pm
cube320_t0049,80,1,HS,8786.0,1.593016340378586,1.490123253272261,1.3824338631867337
cube320_t0049,96,1,B,108000.0,0.5503942466221121,0.40851002303537265,0.3693083731745314
cube320_t0049,96,1,HL,3228.0,1.3225736639653434,1.528755371236365,1.2589334892274056
cube320_t0049,96,1,HS,8772.0,1.6115992319316848,1.5565466605255258,1.417702303690205
cube320_t0049,128,1,B,108000.0,0.6687325038022903,0.44229607802634113,0.41962546427660946
cube320_t0049,128,1,HL,3528.0,1.2813371834340215,1.599425744314639,1.2834272592401323
cube320_t0049,128,1,HS,8472.0,1.62070438947783,1.5713892631626831,1.4461646668188792
cube320_t0049,160,1,B,108000.0,0.6998915357882655,0.4799158159198771,0.4544733073748582
cube320_t0049,160,1,HL,3216.0,1.3501083250120136,1.609196026264128,1.3369333819025502
cube320_t0049,160,1,HS,8784.0,1.6912130418784868,1.5219318424744563,1.4724229321917857
cube320_t0049,192,1,B,108000.0,0.6894308414032961,0.5073073215016675,0.46390909656515816
cube320_t0049,192,1,HL,3030.0,1.4402984844004227,1.594646208801631,1.3943461192044686
cube320_t0049,192,1,HS,8970.0,1.8827829211659686,1.456186443624634,1.5401541920573956
cube320_t0049,32,2,B,81000.0,0.26017959630892046,0.24164042598439267,0.19542494334540458
cube320_t0049,32,2,HL,1734.0,0.8828182835844505,0.954113910940016,0.798501260027462
cube320_t0049,32,2,HS,7266.0,1.064922097509459,1.1376427868203411,0.9938502355930026
cube320_t0049,48,2,B,81000.0,0.3401976147173595,0.30923650757743304,0.2563654076660765
cube320_t0049,48,2,HL,1710.0,1.070585398257207,1.2258968037101374,1.004298043094787
cube320_t0049,48,2,HS,7290.0,1.310427872954408,1.3173041098062013,1.1802089985812745
cube320_t0049,64,2,B,81000.0,0.41883887001282083,0.35532587911847535,0.30407078557209566
cube320_t0049,64,2,HL,2176.0,1.2121550664591023,1.3560946158028577,1.1321858998492096
cube320_t0049,64,2,HS,6824.0,1.5207675364812785,1.3563653537003872,1.2970232877858017
cube320_t0049,80,2,B,81000.0,0.4839212661015445,0.3867075497101883,0.3401075196785533
cube320_t0049,80,2,HL,2378.0,1.272740769674817,1.4749946190424943,1.2114198653830701
cube320_t0049,80,2,HS,6622.0,1.582891279814524,1.4680862800342491,1.3693562367942802
cube320_t0049,96,2,B,81000.0,0.5500329284805205,0.41041363818832755,0.3697614280285029
cube320_t0049,96,2,HL,2408.0,1.3308300038694088,1.5216165479134813,1.25884655549913
cube320_t0049,96,2,HS,6592.0,1.6177869124845234,1.5791648871544604,1.4319971648777974
cube320_t0049,128,2,B,81000.0,0.6694999347225461,0.4398310724156632,0.41872164469791334
cube320_t0049,128,2,HL,2644.0,1.3003866686987497,1.5773062137567815,1.2778131329590317
cube320_t0049,128,2,HS,6356.0,1.6383352384861813,1.5476715140924961,1.4393628506174243
cube320_t0049,160,2,B,81000.0,0.7009858347440764,0.4800671935196452,0.4547063781502678
cube320_t0049,160,2,HL,2452.0,1.348820530193557,1.6168559878654558,1.3421070490773988
cube320_t0049,160,2,HS,6548.0,1.694370786434355,1.5192037671016003,1.472310614746409
cube320_t0049,192,2,B,81000.0,0.687672268721664,0.5076560060496683,0.46400703416303646
cube320_t0049,192,2,HL,2250.0,1.4325419171444207,1.6025904483730895,1.39345767389586
cube320_t0049,192,2,HS,6750.0,1.8928388493964974,1.4470468834785177,1.5369745279504723
cube320_t0049,32,4,B,27000.0,0.259130558654339,0.24172991417404818,0.1948022591315459
cube320_t0049,32,4,HL,558.0,0.8826724650062939,0.9529717199810053,0.7943506492566471
cube320_t0049,32,4,HS,2442.0,1.0319049213087252,1.145158728782593,0.9792104159527592
cube320_t0049,48,4,B,27000.0,0.33864451237470916,0.30689973139193283,0.2545894086087813
cube320_t0049,48,4,HL,578.0,1.016740621633987,1.2382349926363756,0.9908428256949329
cube320_t0049,48,4,HS,2422.0,1.3190782842307276,1.2927761235826136,1.174193134759942
cube320_t0049,64,4,B,27000.0,0.42479600220460295,0.3590927974873479,0.3072288380380839
cube320_t0049,64,4,HL,724.0,1.2213316485520027,1.3614459268804115,1.1399227540919679
cube320_t0049,64,4,HS,2276.0,1.5313137581707565,1.3696427359822347,1.3152096605625552
cube320_t0049,80,4,B,27000.0,0.4885344096456444,0.39114460666938994,0.3436319655856156
cube320_t0049,80,4,HL,828.0,1.2963979000127812,1.4756697148259326,1.233594491365127
cube320_t0049,80,4,HS,2172.0,1.6066127141308415,1.4728721282931259,1.3804153173709466
cube320_t0049,96,4,B,27000.0,0.5476941995503586,0.4111323245882122,0.37124253524807127
cube320_t0049,96,4,HL,792.0,1.3839261067330697,1.4406783650118324,1.2447326084898844
cube320_t0049,96,4,HS,2208.0,1.6338023939591777,1.6082195315347412,1.445579708714105
cube320_t0049,128,4,B,27000.0,0.6636704822386754,0.4401317933356054,0.4184404995018468
cube320_t0049,128,4,HL,874.0,1.3279021698346842,1.5655404053028528,1.2766208307990492
cube320_t0049,128,4,HS,2126.0,1.6673789674780448,1.5151345127125395,1.429520193324301
cube320_t0049,160,4,B,27000.0,0.7015065938451018,0.47570114579840905,0.4527041200353421
cube320_t0049,160,4,HL,850.0,1.32710094212399,1.6256191217697273,1.3413805835342691
cube320_t0049,160,4,HS,2150.0,1.6997947832067422,1.562482704223244,1.4952293762976168
cube320_t0049,192,4,B,27000.0,0.6810696280683528,0.5122872559810271,0.4645462124781595
cube320_t0049,192,4,HL,724.0,1.4123485235825377,1.5980008500881695,1.391603606254607
cube320_t0049,192,4,HS,2276.0,1.8617168385822878,1.4801290503295093,1.5458778314909603
cube320_t0053,32,1,B,108000.0,0.2304126563982993,0.20647364617770886,0.16390646050291713
cube320_t0053,32,1,HL,3314.0,0.795827231476453,0.7151651592606202,0.6410999590338706
cube320_t0053,32,1,HS,8686.0,0.9260142749205111,0.7362561660346779,0.7069890333394978
cube320_t0053,48,1,B,108000.0,0.3106216939726002,0.2533280282354414,0.21311906191071975
cube320_t0053,48,1,HL,3720.0,0.9812067091868529,0.7710831982349925,0.7553806055645023
cube320_t0053,48,1,HS,8280.0,1.02031313998487,0.8236143347217317,0.7908454919136985
cube320_t0053,64,1,B,108000.0,0.37652960447445083,0.2900898941879477,0.2543336493294115
cube320_t0053,64,1,HL,3918.0,1.0581468681114665,0.8507819994508857,0.8408003675477138
cube320_t0053,64,1,HS,8082.0,1.1435449491863268,0.8721690745272013,0.8749111355533583
cube320_t0053,80,1,B,108000.0,0.42823969556082825,0.32639020413106307,0.28929538719607767
cube320_t0053,80,1,HL,4214.0,1.1432288284163419,0.924021999847935,0.9230598850000931
cube320_t0053,80,1,HS,7786.0,1.2464128216368013,0.9253734026016204,0.9618926189416707
cube320_t0053,96,1,B,108000.0,0.49240969438375004,0.3440632199848257,0.3202555194334204
cube320_t0053,96,1,HL,3826.0,1.2008939290538299,0.9538165643095449,0.9619912554695242
cube320_t0053,96,1,HS,8174.0,1.3569205142460676,0.9263333174485582,1.01268371908712
cube320_t0053,128,1,B,108000.0,0.5812217811167164,0.382482308243485,0.372761440847775
cube320_t0053,128,1,HL,3062.0,1.3302330436276002,1.0495719862681443,1.0475181075680062
cube320_t0053,128,1,HS,8938.0,1.4995660405866256,1.0756768573779139,1.1424306489590053
cube320_t0053,160,1,B,108000.0,0.6577805451493796,0.41021604916310916,0.40651770699110584
cube320_t0053,160,1,HL,2642.0,1.474590677236367,1.0587969801192707,1.1144977119232706
cube320_t0053,160,1,HS,9358.0,1.4239332414109036,1.2521102353092066,1.2057716167746455
cube320_t0053,192,1,B,108000.0,0.7322530783816252,0.4275113316265069,0.4336046886798787
cube320_t0053,192,1,HL,2452.0,1.9068683762690992,1.0472696030728796,1.216604774464206
cube320_t0053,192,1,HS,9548.0,1.5056053835426462,1.3756630422746146,1.2888561508637153
cube320_t0053,32,2,B,81000.0,0.2300384537937567,0.2080631097999323,0.16416255184211234
cube320_t0053,32,2,HL,2504.0,0.7791922338770734,0.7214152686272688,0.6393483800676741
cube320_t0053,32,2,HS,6496.0,0.916373287243187,0.7380907599742819,0.7029089834753769
cube320_t0053,48,2,B,81000.0,0.311069129290436,0.2539861948131694,0.2134504042426281
cube320_t0053,48,2,HL,2742.0,0.9833707087182932,0.7734096247624614,0.7605874476883617
cube320_t0053,48,2,HS,6258.0,1.0123223758056834,0.829302360115375,0.7926391425725376
cube320_t0053,64,2,B,81000.0,0.3760270752707833,0.291062185856895,0.2543207907110906
cube320_t0053,64,2,HL,2940.0,1.054375780402417,0.8559835063954072,0.8410663802889918
cube320_t0053,64,2,HS,6060.0,1.1484863994271572,0.8726801005757914,0.8789799152711014
cube320_t0053,80,2,B,81000.0,0.42752860843585133,0.32752862491685203,0.2899418658620513
cube320_t0053,80,2,HL,3118.0,1.1365867789719681,0.9424581989057971,0.9280416257104022
cube320_t0053,80,2,HS,5882.0,1.248602837659031,0.9226944971922552,0.9636620475167678
cube320_t0053,96,2,B,81000.0,0.4924556655932864,0.3436568315004113,0.3204789746656302
cube320_t0053,96,2,HL,2872.0,1.2118027529462605,0.9407330760537203,0.9625673817516545
cube320_t0053,96,2,HS,6128.0,1.360089510717905,0.9247050858879843,1.0115353827602502
cube320_t0053,128,2,B,81000.0,0.5813843744093932,0.3819747281211443,0.37269530227506964
cube320_t0053,128,2,HL,2220.0,1.3445663482187629,1.048913546777676,1.050953672242086
cube320_t0053,128,2,HS,6780.0,1.4977428768425762,1.0863394527832901,1.1475694039032027
cube320_t0053,160,2,B,81000.0,0.6614146365608948,0.4105892688059676,0.4076202314616798
cube320_t0053,160,2,HL,1984.0,1.4791280219371192,1.0406016695867364,1.110410408488595
cube320_t0053,160,2,HS,7016.0,1.4226740328300893,1.2488115783424072,1.2044208981917053
cube320_t0053,192,2,B,81000.0,0.732054677017582,0.4275894574273731,0.433972362592386
cube320_t0053,192,2,HL,1778.0,1.930319956135605,1.0588766909157792,1.2277853490155026
cube320_t0053,192,2,HS,7222.0,1.5027574481406596,1.385588176834738,1.2916686839610845
cube320_t0053,32,4,B,27000.0,0.22812089523305426,0.21078308640683602,0.16434280735422946
cube320_t0053,32,4,HL,828.0,0.7757784809213115,0.7402619018336929,0.6444616752389539
cube320_t0053,32,4,HS,2172.0,0.8903169428507719,0.7436151849066293,0.692764271063213
cube320_t0053,48,4,B,27000.0,0.3143727454865471,0.24891875062118604,0.213874208529383
cube320_t0053,48,4,HL,932.0,0.9472156296687544,0.7870907485004053,0.7554527443611688
cube320_t0053,48,4,HS,2068.0,0.9753987361073169,0.8427102438374988,0.7880155067545719
cube320_t0053,64,4,B,27000.0,0.37848660284335023,0.29381481272872045,0.25678264239197957
cube320_t0053,64,4,HL,980.0,1.050304799606438,0.8461043331040854,0.8393614010240792
cube320_t0053,64,4,HS,2020.0,1.1311697417936382,0.8815548486679194,0.8807152782491823
cube320_t0053,80,4,B,27000.0,0.42881270334014515,0.3263411047055894,0.2912757057912234
cube320_t0053,80,4,HL,1058.0,1.1862660448743958,0.946705759191663,0.9452651990176223
cube320_t0053,80,4,HS,1942.0,1.2835793350388123,0.9362768405260843,0.9839711230091214
cube320_t0053,96,4,B,27000.0,0.48608051153021403,0.3460951192950021,0.32002703850780595
cube320_t0053,96,4,HL,928.0,1.1539037412961661,0.9779914460298709,0.9601920769186084
cube320_t0053,96,4,HS,2072.0,1.3812832243679425,0.9129978022287231,1.0149907999927883
cube320_t0053,128,4,B,27000.0,0.5770502036523496,0.38783209504741095,0.3736969349906029
cube320_t0053,128,4,HL,732.0,1.3519288139691963,1.037390049232268,1.0491608083433233
cube320_t0053,128,4,HS,2268.0,1.5226938133631995,1.0844040817491154,1.158408182314702
cube320_t0053,160,4,B,27000.0,0.657502649212097,0.4105758668038684,0.40668738025771656
cube320_t0053,160,4,HL,682.0,1.4336835361494755,1.0413061600535625,1.1040837640203511
cube320_t0053,160,4,HS,2318.0,1.4364250677097987,1.2365224961418848,1.2072005279976485
cube320_t0053,192,4,B,27000.0,0.7385303152590523,0.42908248976063157,0.43708482254882547
cube320_t0053,192,4,HL,594.0,1.9258047335830577,1.0897645386377908,1.244265343207895
cube320_t0053,192,4,HS,2406.0,1.5257374805599322,1.390335377663255,1.3032500842479549
cube320_t0118,32,1,B,108000.0,0.28743591465676205,0.2694585495792166,0.2032417980924354
cube320_t0118,32,1,HL,3040.0,0.9979988990878068,1.0922506130474443,0.8414442038135369
cube320_t0118,32,1,HS,8960.0,1.2421669974340561,1.2163085639341014,0.9973877830942345
cube320_t0118,48,1,B,108000.0,0.3724157368999835,0.3365831291373191,0.2585853908328907
cube320_t0118,48,1,HL,3104.0,1.086498216709918,1.2430792504053396,0.9420933914605448
cube320_t0118,48,1,HS,8896.0,1.3243635284704087,1.4246288933011397,1.119734928528282
cube320_t0118,64,1,B,108000.0,0.45290809027602974,0.38885422297240924,0.30447180838095234
cube320_t0118,64,1,HL,3212.0,1.1621082427242797,1.2641783129918738,1.0249936419456307
cube320_t0118,64,1,HS,8788.0,1.3581276987257138,1.5422197007643221,1.1860473660301858
cube320_t0118,80,1,B,108000.0,0.5254702022492806,0.4133455962828715,0.3389611532942954
cube320_t0118,80,1,HL,3528.0,1.3017467019212254,1.302568476250287,1.0920525703148192
cube320_t0118,80,1,HS,8472.0,1.4530340874096788,1.5322470306987717,1.2347520975226072
cube320_t0118,96,1,B,108000.0,0.6009674672970692,0.44450064946223966,0.37436029428673295
cube320_t0118,96,1,HL,4134.0,1.4458263047168807,1.4175281665172472,1.1813254457016673
cube320_t0118,96,1,HS,7866.0,1.506842554963942,1.5820431100094312,1.2869214347559004
cube320_t0118,128,1,B,108000.0,0.7199401911344306,0.4831084974553937,0.43072959806123196
cube320_t0118,128,1,HL,5090.0,1.6294851161808694,1.4432848670057479,1.2937511631166574
cube320_t0118,128,1,HS,6910.0,1.606156289119058,1.559140398010246,1.3223052015883603
cube320_t0118,160,1,B,108000.0,0.8096774527423587,0.5203611460679536,0.4792693703197479
cube320_t0118,160,1,HL,6180.0,1.9306118898533768,1.3097718166703132,1.378196719410678
cube320_t0118,160,1,HS,5820.0,1.733248160118306,1.4311027435374182,1.373479867709227
cube320_t0118,192,1,B,108000.0,0.74701149311425,0.5307444982866378,0.48658087910644376
cube320_t0118,192,1,HL,5594.0,2.015690535295347,1.2159858618123924,1.3793922546690578
cube320_t0118,192,1,HS,6406.0,1.88862044109506,1.4346649746926006,1.4384588555943907
cube320_t0118,32,2,B,81000.0,0.2870832799363804,0.2685192356776205,0.20297258418254685
cube320_t0118,32,2,HL,2220.0,1.011095433026608,1.086626952234424,0.8336964412560685
cube320_t0118,32,2,HS,6780.0,1.235552092299704,1.209911960949071,0.9921182647948544
cube320_t0118,48,2,B,81000.0,0.3692612420265478,0.3375488668590353,0.25819285592065444
cube320_t0118,48,2,HL,2348.0,1.0530372975914306,1.2474861430080995,0.9399045324666835
cube320_t0118,48,2,HS,6652.0,1.328247707248348,1.4306135362956318,1.1213472791430144
cube320_t0118,64,2,B,81000.0,0.4534480069473284,0.39087196061086427,0.3047409137765504
cube320_t0118,64,2,HL,2376.0,1.151319870888136,1.2815687968173444,1.0279318973070508
cube320_t0118,64,2,HS,6624.0,1.3525123280347506,1.5468743852928066,1.1866122859690889
cube320_t0118,80,2,B,81000.0,0.5248656949495303,0.41226191410182056,0.3379715934540264
cube320_t0118,80,2,HL,2598.0,1.2843893012351213,1.307643572905969,1.0941281465271182
cube320_t0118,80,2,HS,6402.0,1.4538102001041375,1.5129580231067037,1.226384371385574
cube320_t0118,96,2,B,81000.0,0.6012507294634779,0.4449167176395252,0.37416645338772986
cube320_t0118,96,2,HL,3068.0,1.4403328617211208,1.4146218152549115,1.176010648954281
cube320_t0118,96,2,HS,5932.0,1.508149352099011,1.554879400942894,1.2792725807714218
cube320_t0118,128,2,B,81000.0,0.7174899513535485,0.48529426457304453,0.4308733892187622
cube320_t0118,128,2,HL,3834.0,1.648227408518584,1.4358072541822249,1.2962948077541085
cube320_t0118,128,2,HS,5166.0,1.6009412334964068,1.5657154691659014,1.3215767011335462
cube320_t0118,160,2,B,81000.0,0.8105287767824793,0.5187330374954073,0.4790411613902124
cube320_t0118,160,2,HL,4634.0,1.9355726150797288,1.3119383785455405,1.380494202169752
cube320_t0118,160,2,HS,4366.0,1.7193845418462192,1.4399440302638402,1.3718890980129235
cube320_t0118,192,2,B,81000.0,0.7471671894999861,0.5320024260236912,0.48731109697162783
cube320_t0118,192,2,HL,4290.0,2.0231929350547904,1.2132652144987035,1.3822902847021146
cube320_t0118,192,2,HS,4710.0,1.8939977287818286,1.4334447956524725,1.4452120678102476
cube320_t0118,32,4,B,27000.0,0.2844785309560192,0.2596432648227089,0.1987834028243088
cube320_t0118,32,4,HL,792.0,1.0285409816742614,1.009508341721033,0.809034200892534
cube320_t0118,32,4,HS,2208.0,1.2091037834765275,1.1709283653532918,0.9625019716317788
cube320_t0118,48,4,B,27000.0,0.3795717079722016,0.3342601908471396,0.25901258259369675
cube320_t0118,48,4,HL,748.0,1.0825326005668514,1.2855549671658055,0.9489530595038536
cube320_t0118,48,4,HS,2252.0,1.322190450627129,1.4086677177628781,1.115116597649233
cube320_t0118,64,4,B,27000.0,0.4527234904461714,0.386615772010389,0.3030194262026316
cube320_t0118,64,4,HL,782.0,1.1900050137987488,1.279261791215621,1.0320550708972323
cube320_t0118,64,4,HS,2218.0,1.3376323479356382,1.5702704911070478,1.1981448187422277
cube320_t0118,80,4,B,27000.0,0.5286571305383534,0.4104150007421318,0.33622221435656624
cube320_t0118,80,4,HL,914.0,1.2935277603048903,1.2574595863161036,1.0851185254678208
cube320_t0118,80,4,HS,2086.0,1.4446911108422584,1.5004172676388978,1.2175150403150863
cube320_t0118,96,4,B,27000.0,0.5992118029011627,0.45354604830167444,0.37591272473563575
cube320_t0118,96,4,HL,1012.0,1.4655974273166648,1.4364778714207416,1.1841390032681252
cube320_t0118,96,4,HS,1988.0,1.459366745142263,1.6262146035463039,1.2945280407444881
cube320_t0118,128,4,B,27000.0,0.71185371283599,0.4871997541730157,0.4278604256927735
cube320_t0118,128,4,HL,1324.0,1.6838312141345504,1.4294615574522969,1.301572766663151
cube320_t0118,128,4,HS,1676.0,1.642737767123308,1.5233813957223787,1.3173122953462488
cube320_t0118,160,4,B,27000.0,0.8104612957113475,0.5207512012634278,0.4795547737911686
cube320_t0118,160,4,HL,1502.0,1.9178372236068866,1.295429267880249,1.3783100605726948
cube320_t0118,160,4,HS,1498.0,1.7017465380130887,1.4464884281064379,1.3625741631566182
cube320_t0118,192,4,B,27000.0,0.7408076384207848,0.5349530362866263,0.4871756086369099
cube320_t0118,192,4,HL,1416.0,2.03625571939747,1.190634329758956,1.3734042351334579
cube320_t0118,192,4,HS,1584.0,1.8498955442100775,1.450146404247096,1.4484352201649258
cube320_t0217,32,1,B,108000.0,0.24373549192882543,0.2915187288972039,0.2091800119594361
cube320_t0217,32,1,HL,2992.0,0.77470520463826,1.2191344749870796,0.8574024720858964
cube320_t0217,32,1,HS,9008.0,0.9421635646001132,1.342117211301606,1.0238500827628318
cube320_t0217,48,1,B,108000.0,0.3195898404382992,0.3955390189594071,0.281483856931354
cube320_t0217,48,1,HL,2696.0,0.9393283861505565,1.4976510226130477,1.0424639198260897
cube320_t0217,48,1,HS,9304.0,1.1002317036820095,1.6657222679245243,1.2505665471215246
cube320_t0217,64,1,B,108000.0,0.37903598073463973,0.4813322980043187,0.33878624834208254
cube320_t0217,64,1,HL,2698.0,1.079807901654018,1.6976507660902933,1.203730861650509
cube320_t0217,64,1,HS,9302.0,1.2267480210914694,1.9777329382989137,1.4570624335869407
cube320_t0217,80,1,B,108000.0,0.42683452974516034,0.5664616338470156,0.38872089479798216
cube320_t0217,80,1,HL,2674.0,1.20543265804338,1.8119584017032373,1.3405208871407386
cube320_t0217,80,1,HS,9326.0,1.3046654237553483,2.271585140171126,1.6085176087424684
cube320_t0217,96,1,B,108000.0,0.4657073930439742,0.6478071966202883,0.4345625678619251
cube320_t0217,96,1,HL,2676.0,1.254183036443184,2.007718800040423,1.4439864166216774
cube320_t0217,96,1,HS,9324.0,1.3670642120649814,2.462817620429827,1.709064633427123
cube320_t0217,128,1,B,108000.0,0.4819850049908995,0.7767000538885388,0.4897031975131201
cube320_t0217,128,1,HL,3044.0,1.2495590547603537,2.1611554535260713,1.491207043750323
cube320_t0217,128,1,HS,8956.0,1.3178322066428017,2.614665433284215,1.7096645233296042
cube320_t0217,160,1,B,108000.0,0.4620507212075118,0.8246177781183017,0.49226475491870736
cube320_t0217,160,1,HL,3110.0,1.2502220631839973,2.2226694682328385,1.4985683957012073
cube320_t0217,160,1,HS,8890.0,1.3283172191177943,2.298538242558397,1.6118592878227556
cube320_t0217,192,1,B,108000.0,0.4558126031748715,0.8161563560033296,0.4899895685514464
cube320_t0217,192,1,HL,2178.0,1.2132018454412155,1.922268949667802,1.4086908965437333
cube320_t0217,192,1,HS,9822.0,1.2288340872180632,2.2139455384152815,1.5035786745945139
cube320_t0217,32,2,B,81000.0,0.24456308444663488,0.2913484960661527,0.20896528869240255
cube320_t0217,32,2,HL,2262.0,0.7703589344851778,1.2274723433932342,0.8545651025489653
cube320_t0217,32,2,HS,6738.0,0.9394544045153213,1.320750137584541,1.0134133840012682
cube320_t0217,48,2,B,81000.0,0.3208242328197197,0.392941070939055,0.2811996992800116
cube320_t0217,48,2,HL,2052.0,0.9381441405400278,1.4866512096359643,1.035068909980896
cube320_t0217,48,2,HS,6948.0,1.0921934163677587,1.6583045567259336,1.2435330256281927
cube320_t0217,64,2,B,81000.0,0.37914432597689623,0.4828101452995116,0.3393677138300393
cube320_t0217,64,2,HL,2064.0,1.079551735408566,1.7081874169615239,1.2046915946059318
cube320_t0217,64,2,HS,6936.0,1.2318012539233814,1.9876867101856206,1.4655218753379307
cube320_t0217,80,2,B,81000.0,0.42605383720090395,0.5674098592293104,0.388379626300651
cube320_t0217,80,2,HL,2064.0,1.1946989938973525,1.8364598165190047,1.3412879950202656
cube320_t0217,80,2,HS,6936.0,1.2951073374670787,2.2724723108953033,1.5994679932824285
cube320_t0217,96,2,B,81000.0,0.46525853453734767,0.6447556451962657,0.4339323649609445
cube320_t0217,96,2,HL,1984.0,1.2535915900402286,2.011572895560293,1.4440367446139928
cube320_t0217,96,2,HS,7016.0,1.3761571592452142,2.472055729162529,1.7170998134284923
cube320_t0217,128,2,B,81000.0,0.4807608134096671,0.774090682505326,0.48820744805264144
cube320_t0217,128,2,HL,2270.0,1.2353198784315387,2.149303393365393,1.4790287316495878
cube320_t0217,128,2,HS,6730.0,1.3162913106652645,2.5883387716324298,1.7005342904274152
cube320_t0217,160,2,B,81000.0,0.46148392428316276,0.8255269199507643,0.4927659369505736
cube320_t0217,160,2,HL,2306.0,1.2689789397731008,2.1840954985522014,1.4966089198183359
cube320_t0217,160,2,HS,6694.0,1.3268199118412605,2.2925138811584223,1.6086457574491169
cube320_t0217,192,2,B,81000.0,0.4569459438440096,0.8174299303052956,0.49051118443546643
cube320_t0217,192,2,HL,1644.0,1.2056601993608331,1.923007212872013,1.4023027068161737
cube320_t0217,192,2,HS,7356.0,1.2285290093367016,2.210674120342132,1.5015269911400018
cube320_t0217,32,4,B,27000.0,0.2458153161089626,0.2903925082105962,0.20931923213679315
cube320_t0217,32,4,HL,800.0,0.7829155716348157,1.22737754419093,0.8548155280101841
cube320_t0217,32,4,HS,2200.0,0.9403775375769584,1.3103343685863607,1.0156366578396578
cube320_t0217,48,4,B,27000.0,0.32015081689075947,0.3867110183013243,0.2788131577406572
cube320_t0217,48,4,HL,634.0,0.9229772853465119,1.4085025627155576,1.010296818703899
cube320_t0217,48,4,HS,2366.0,1.0888641955707636,1.6082243273092731,1.216643537990023
cube320_t0217,64,4,B,27000.0,0.379983455521832,0.4804015977141613,0.33955254352758574
cube320_t0217,64,4,HL,694.0,1.0924368067092605,1.6017431748178848,1.1742880678025602
cube320_t0217,64,4,HS,2306.0,1.2340202703271987,1.998074130270366,1.4711568875765255
cube320_t0217,80,4,B,27000.0,0.42444801128383547,0.56138015814533,0.38670539383399616
cube320_t0217,80,4,HL,684.0,1.179332641733362,1.8541064938491092,1.3443215351072852
cube320_t0217,80,4,HS,2316.0,1.2971242444009743,2.2833756177952833,1.6162554541740108
cube320_t0217,96,4,B,27000.0,0.46406780641950807,0.6488985272914009,0.43386643394697927
cube320_t0217,96,4,HL,650.0,1.2419430604396382,2.08378934733642,1.4677182391228698
cube320_t0217,96,4,HS,2350.0,1.3776068852990393,2.415497176568181,1.6946250018921407
cube320_t0217,128,4,B,27000.0,0.4799604424096104,0.792774482481137,0.49370916847427415
cube320_t0217,128,4,HL,730.0,1.2120075714886798,2.1479739425173965,1.4744727897235617
cube320_t0217,128,4,HS,2270.0,1.3436297134132371,2.5582797382833555,1.7113466438752005
cube320_t0217,160,4,B,27000.0,0.45855272287688,0.8290756049856884,0.49253478028681236
cube320_t0217,160,4,HL,760.0,1.2893887433842286,2.233629965695485,1.5348020010017922
cube320_t0217,160,4,HS,2240.0,1.307360442662562,2.3006273033788522,1.5995881728805046
cube320_t0217,192,4,B,27000.0,0.45385119160928256,0.8249839889780916,0.49099858064889423
cube320_t0217,192,4,HL,520.0,1.1799682040511477,1.9637975357798318,1.4119654999546396
cube320_t0217,192,4,HS,2480.0,1.1890999538332214,2.2587796197531285,1.503772137434107
cube320_t0218,32,1,B,108000.0,0.23040038388264455,0.20052704581825484,0.16119565251891926
cube320_t0218,32,1,HL,3532.0,0.8173869336952233,0.6704062580012267,0.6321235608508445
cube320_t0218,32,1,HS,8468.0,0.9218907432639647,0.6977535807581418,0.6835800892972547
cube320_t0218,48,1,B,108000.0,0.3064255430411416,0.2523895070931433,0.21132125353306053
cube320_t0218,48,1,HL,4040.0,0.9764116935573641,0.7927840482004117,0.7633923951269214
cube320_t0218,48,1,HS,7960.0,1.0884991415880343,0.7729083970640456,0.7827938697554376
cube320_t0218,64,1,B,108000.0,0.3629297972304508,0.2872607564546892,0.24755057741667305
cube320_t0218,64,1,HL,4260.0,1.0801866137991867,0.8432606273420821,0.8424223220404571
cube320_t0218,64,1,HS,7740.0,1.2534711640466798,0.8008997239289074,0.8746261866942673
cube320_t0218,80,1,B,108000.0,0.42076276092618436,0.3123231141164849,0.27953045474026444
cube320_t0218,80,1,HL,4472.0,1.128378271361256,0.912879380493386,0.9037404983452926
cube320_t0218,80,1,HS,7528.0,1.2926965426811958,0.8810771805471799,0.9520087167177693
cube320_t0218,96,1,B,108000.0,0.4816483212998381,0.339956172522265,0.3141837526586709
cube320_t0218,96,1,HL,4020.0,1.2326820706291755,0.9548414732236306,0.9711311990691991
cube320_t0218,96,1,HS,7980.0,1.3912330273145408,0.963816712681028,1.0509957598185
cube320_t0218,128,1,B,108000.0,0.5780219709118147,0.3639616001543694,0.359515652848155
cube320_t0218,128,1,HL,3222.0,1.314625790517271,1.0393486145607462,1.0280568819812421
cube320_t0218,128,1,HS,8778.0,1.422711202984126,1.095505880141269,1.1220788256247527
cube320_t0218,160,1,B,108000.0,0.6395437172943846,0.395313794705215,0.3892996141568603
cube320_t0218,160,1,HL,2786.0,1.3811749143175838,1.1460138439707437,1.0886283308522375
cube320_t0218,160,1,HS,9214.0,1.4525773330108551,1.2189058236242576,1.1827961604611426
cube320_t0218,192,1,B,108000.0,0.6953683860098854,0.419385830893258,0.4066660711384285
cube320_t0218,192,1,HL,2626.0,1.666514051468542,1.1152813801983579,1.1532884503441259
cube320_t0218,192,1,HS,9374.0,1.5152752266341736,1.3600926721889297,1.280444712693517
cube320_t0218,32,2,B,81000.0,0.2328646034956872,0.2004235015432579,0.16185707793438375
cube320_t0218,32,2,HL,2584.0,0.8289008617067782,0.6745329094952122,0.6364018053260396
